,doc1.txt,doc2.txt,doc3.txt,doc4.txt,doc5.txt,doc6.txt,doc7.txt,doc8.txt,doc9.txt
doc1.txt,1.0,0.1881078081154784,-0.3897518246222033,0.5172662965601884,-0.23861067117541818,-0.4720795329732273,0.8911540388451402,-0.7749716067510072,0.736109048851798
doc2.txt,0.1881078081154784,1.0,-0.9776576362717997,0.6295668252340201,0.8988376337706572,0.7358127589663046,0.5394714561746555,-0.7449827070185018,0.7889787343103232
doc3.txt,-0.3897518246222033,-0.9776576362717997,1.0,-0.7112578062979601,-0.7894949927184736,-0.5847766884301634,-0.6999515368530767,0.8664610338039533,-0.8990058764976758
doc4.txt,0.5172662965601884,0.6295668252340201,-0.7112578062979601,1.0,0.30414575245723924,0.0328335030919483,0.8317453584348985,-0.84074742646736,0.832101312006463
doc5.txt,-0.23861067117541818,0.8988376337706572,-0.7894949927184736,0.30414575245723924,1.0,0.9571927780048768,0.11597968995839274,-0.3781112031742533,0.44115828057316286
doc6.txt,-0.4720795329732273,0.7358127589663046,-0.5847766884301634,0.0328335030919483,0.9571927780048768,1.0,-0.17000802474525947,-0.10207034957502106,0.1711140213667868
doc7.txt,0.8911540388451402,0.5394714561746555,-0.6999515368530767,0.8317453584348985,0.11597968995839274,-0.17000802474525947,1.0,-0.9628351392637426,0.9416183806755248
doc8.txt,-0.7749716067510072,-0.7449827070185018,0.8664610338039533,-0.84074742646736,-0.3781112031742533,-0.10207034957502106,-0.9628351392637426,1.0,-0.9975566703711003
doc9.txt,0.736109048851798,0.7889787343103232,-0.8990058764976758,0.832101312006463,0.44115828057316286,0.1711140213667868,0.9416183806755248,-0.9975566703711003,1.0
