,doc1.txt,doc2.txt,doc3.txt,doc4.txt,doc5.txt,doc6.txt,doc7.txt,doc8.txt,doc9.txt
doc1.txt,1.0,-1.0,1.0000000000000002,-1.0,-1.0,1.0000000000000002,-1.0000000000000002,1.0,-1.0
doc2.txt,-1.0,1.0,-1.0000000000000002,0.9999999999999999,0.9999999999999998,-1.0,0.9999999999999998,-0.9999999999999999,1.0
doc3.txt,1.0000000000000002,-1.0000000000000002,1.0,-1.0000000000000002,-1.0000000000000002,1.0,-1.0,1.0,-1.0000000000000002
doc4.txt,-1.0,0.9999999999999999,-1.0000000000000002,1.0,0.9999999999999998,-1.0,1.0,-0.9999999999999999,1.0
doc5.txt,-1.0,0.9999999999999998,-1.0000000000000002,0.9999999999999998,1.0,-1.0,1.0000000000000002,-1.0000000000000002,0.9999999999999999
doc6.txt,1.0000000000000002,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0000000000000002
doc7.txt,-1.0000000000000002,0.9999999999999998,-1.0,1.0,1.0000000000000002,-1.0,1.0,-0.9999999999999998,1.0
doc8.txt,1.0,-0.9999999999999999,1.0,-0.9999999999999999,-1.0000000000000002,1.0,-0.9999999999999998,1.0,-1.0
doc9.txt,-1.0,1.0,-1.0000000000000002,1.0,0.9999999999999999,-1.0000000000000002,1.0,-1.0,1.0
